"relative_path","full_path","Name","Extension","Length","size_mb","LastWriteTime"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-tools.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-tools.html","git-tools.html",".html","30470","0.029","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-unpack-file.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-unpack-file.html","git-unpack-file.html",".html","30903","0.029","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-unpack-objects.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-unpack-objects.html","git-unpack-objects.html",".html","31957","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-index.html","git-update-index.html",".html","61942","0.059","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-ref.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-ref.html","git-update-ref.html",".html","40972","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-server-info.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-update-server-info.html","git-update-server-info.html",".html","31493","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-upload-archive.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-upload-archive.html","git-upload-archive.html",".html","33080","0.032","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-upload-pack.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-upload-pack.html","git-upload-pack.html",".html","34678","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-var.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-var.html","git-var.html",".html","34791","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-commit.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-commit.html","git-verify-commit.html",".html","31244","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-pack.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-pack.html","git-verify-pack.html",".html","32169","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-tag.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-verify-tag.html","git-verify-tag.html",".html","31250","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-version.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-version.html","git-version.html",".html","31732","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-web--browse.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-web--browse.html","git-web--browse.html",".html","35461","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-whatchanged.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-whatchanged.html","git-whatchanged.html",".html","32415","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-worktree.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-worktree.html","git-worktree.html",".html","62950","0.06","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-write-tree.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git-write-tree.html","git-write-tree.html",".html","31826","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\git.html","git.html",".html","118708","0.113","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitattributes.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitattributes.html","gitattributes.html",".html","96712","0.092","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcli.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcli.html","gitcli.html",".html","45296","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcore-tutorial.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcore-tutorial.html","gitcore-tutorial.html",".html","112408","0.107","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcredentials.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitcredentials.html","gitcredentials.html",".html","46049","0.044","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitdatamodel.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitdatamodel.html","gitdatamodel.html",".html","46633","0.044","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitdiffcore.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitdiffcore.html","gitdiffcore.html",".html","46631","0.044","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\giteveryday.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\giteveryday.html","giteveryday.html",".html","50911","0.049","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitfaq.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitfaq.html","gitfaq.html",".html","66010","0.063","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-bundle.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-bundle.html","gitformat-bundle.html",".html","34582","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-chunk.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-chunk.html","gitformat-chunk.html",".html","37792","0.036","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-commit-graph.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-commit-graph.html","gitformat-commit-graph.html",".html","41230","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-index.html","gitformat-index.html",".html","51743","0.049","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-loose.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-loose.html","gitformat-loose.html",".html","37519","0.036","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-pack.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-pack.html","gitformat-pack.html",".html","67903","0.065","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-signature.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitformat-signature.html","gitformat-signature.html",".html","40674","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitglossary.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitglossary.html","gitglossary.html",".html","73687","0.07","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\githooks.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\githooks.html","githooks.html",".html","70626","0.067","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitignore.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitignore.html","gitignore.html",".html","41766","0.04","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitk.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitk.html","gitk.html",".html","41350","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitmailmap.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitmailmap.html","gitmailmap.html",".html","35937","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitmodules.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitmodules.html","gitmodules.html",".html","37271","0.036","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitnamespaces.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitnamespaces.html","gitnamespaces.html",".html","35335","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitpacking.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitpacking.html","gitpacking.html",".html","45517","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-capabilities.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-capabilities.html","gitprotocol-capabilities.html",".html","50441","0.048","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-common.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-common.html","gitprotocol-common.html",".html","34633","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-http.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-http.html","gitprotocol-http.html",".html","56029","0.053","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-pack.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-pack.html","gitprotocol-pack.html",".html","65351","0.062","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-v2.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitprotocol-v2.html","gitprotocol-v2.html",".html","76794","0.073","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitremote-helpers.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitremote-helpers.html","gitremote-helpers.html",".html","59047","0.056","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitrepository-layout.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitrepository-layout.html","gitrepository-layout.html",".html","49367","0.047","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitrevisions.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitrevisions.html","gitrevisions.html",".html","53755","0.051","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitsubmodules.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitsubmodules.html","gitsubmodules.html",".html","44761","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gittutorial-2.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gittutorial-2.html","gittutorial-2.html",".html","47292","0.045","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gittutorial.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gittutorial.html","gittutorial.html",".html","58803","0.056","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitworkflows.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\gitworkflows.html","gitworkflows.html",".html","53547","0.051","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\howto-index.html","howto-index.html",".html","36133","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\index.html","index.html",".html","118708","0.113","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\MyFirstContribution.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\MyFirstContribution.html","MyFirstContribution.html",".html","108128","0.103","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\MyFirstObjectWalk.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\MyFirstObjectWalk.html","MyFirstObjectWalk.html",".html","74100","0.071","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\ReviewingGuidelines.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\ReviewingGuidelines.html","ReviewingGuidelines.html",".html","40568","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\scalar.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\scalar.html","scalar.html",".html","49967","0.048","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\SubmittingPatches.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\SubmittingPatches.html","SubmittingPatches.html",".html","81561","0.078","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\ToolsForGit.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\ToolsForGit.html","ToolsForGit.html",".html","32505","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\user-manual.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\user-manual.html","user-manual.html",".html","281669","0.269","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-error-handling.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-error-handling.html","api-error-handling.html",".html","35307","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-index.html","api-index.html",".html","30415","0.029","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-merge.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-merge.html","api-merge.html",".html","31517","0.03","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-parse-options.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-parse-options.html","api-parse-options.html",".html","49885","0.048","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-path-walk.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-path-walk.html","api-path-walk.html",".html","34358","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-simple-ipc.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-simple-ipc.html","api-simple-ipc.html",".html","35596","0.034","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-trace2.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\api-trace2.html","api-trace2.html",".html","87434","0.083","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\bitmap-format.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\bitmap-format.html","bitmap-format.html",".html","49745","0.047","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\build-systems.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\build-systems.html","build-systems.html",".html","41255","0.039","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\bundle-uri.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\bundle-uri.html","bundle-uri.html",".html","63844","0.061","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\commit-graph.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\commit-graph.html","commit-graph.html",".html","53122","0.051","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\directory-rename-detection.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\directory-rename-detection.html","directory-rename-detection.html",".html","36457","0.035","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\hash-function-transition.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\hash-function-transition.html","hash-function-transition.html",".html","76488","0.073","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\large-object-promisors.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\large-object-promisors.html","large-object-promisors.html",".html","63482","0.061","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\long-running-process-protocol.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\long-running-process-protocol.html","long-running-process-protocol.html",".html","32204","0.031","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\multi-pack-index.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\multi-pack-index.html","multi-pack-index.html",".html","44949","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\pack-heuristics.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\pack-heuristics.html","pack-heuristics.html",".html","55395","0.053","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\packfile-uri.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\packfile-uri.html","packfile-uri.html",".html","34722","0.033","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\parallel-checkout.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\parallel-checkout.html","parallel-checkout.html",".html","44584","0.043","03/11/47 08:51:24 م"
"06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\partial-clone.html","D:\zzipp\جي بي\الكميرا\_organized_generation_workspace_20260612\06_portable_tools\PortableGit-2.54.0-64-bit\mingw64\share\doc\git-doc\technical\partial-clone.html","partial-clone.html",".html","49393","0.047","03/11/47 08:51:24 م"
